starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 22 15:12:07 2020	1603375927	30	27	57	25
Thu Oct 22 15:12:05 2020	1603375925	29	28	57	26
Thu Oct 22 15:12:07 2020	1603375927	29	28	57	28
Thu Oct 22 15:12:06 2020	1603375926	30	27	57	27
Thu Oct 22 15:12:08 2020	1603375928	30	27	57	25
Thu Oct 22 15:12:05 2020	1603375925	25	32	57	28
Thu Oct 22 15:12:05 2020	1603375925	27	30	57	29
Thu Oct 22 15:12:08 2020	1603375928	29	28	57	28
Thu Oct 22 15:12:06 2020	1603375926	29	28	57	27
Thu Oct 22 15:12:04 2020	1603375924	29	29	57	28
Thu Oct 22 15:12:08 2020	1603375928	31	26	57	25
Thu Oct 22 15:12:04 2020	1603375924	31	27	57	25
Thu Oct 22 15:12:08 2020	1603375928	31	26	57	25
Thu Oct 22 15:12:08 2020	1603375928	29	28	57	26
Thu Oct 22 15:12:05 2020	1603375925	32	25	57	23
Thu Oct 22 15:12:06 2020	1603375926	30	27	57	25
Thu Oct 22 15:12:06 2020	1603375926	30	28	57	26
Thu Oct 22 15:12:06 2020	1603375926	30	28	57	27
Thu Oct 22 15:12:10 2020	1603375930	30	28	57	27
Thu Oct 22 15:12:06 2020	1603375926	28	29	58	28
Thu Oct 22 15:12:06 2020	1603375926	29	29	58	28
Thu Oct 22 15:12:08 2020	1603375928	28	30	58	29
Thu Oct 22 15:12:06 2020	1603375926	27	30	58	30
Thu Oct 22 15:12:06 2020	1603375926	29	28	58	27
Thu Oct 22 15:12:11 2020	1603375931	28	29	58	28
Thu Oct 22 15:12:08 2020	1603375928	31	27	58	25
Thu Oct 22 15:12:04 2020	1603375924	29	29	58	29
Thu Oct 22 15:12:08 2020	1603375928	30	28	58	26
Thu Oct 22 15:12:08 2020	1603375928	30	28	58	26
Thu Oct 22 15:12:06 2020	1603375926	30	28	58	25
Thu Oct 22 15:12:04 2020	1603375924	27	31	58	31
Thu Oct 22 15:12:06 2020	1603375926	29	29	58	28
Thu Oct 22 15:12:06 2020	1603375926	28	29	58	28
Thu Oct 22 15:12:06 2020	1603375926	28	30	58	29
Thu Oct 22 15:12:07 2020	1603375927	30	28	58	28
Thu Oct 22 15:12:06 2020	1603375926	30	27	58	25
Thu Oct 22 15:12:06 2020	1603375926	28	30	58	29
Thu Oct 22 15:12:06 2020	1603375926	29	29	58	29
Thu Oct 22 15:12:08 2020	1603375928	29	28	58	27
Thu Oct 22 15:12:05 2020	1603375925	30	28	58	26
Thu Oct 22 15:12:05 2020	1603375925	29	28	58	27
Thu Oct 22 15:12:08 2020	1603375928	29	28	58	27
Thu Oct 22 15:12:04 2020	1603375924	29	29	58	28
Thu Oct 22 15:12:06 2020	1603375926	30	28	58	28
Thu Oct 22 15:12:07 2020	1603375927	29	29	58	28
Thu Oct 22 15:12:07 2020	1603375927	27	31	58	29
Thu Oct 22 15:12:10 2020	1603375930	28	30	58	29
Thu Oct 22 15:12:06 2020	1603375926	29	30	58	28
Thu Oct 22 15:12:07 2020	1603375927	29	29	58	26
Thu Oct 22 15:12:06 2020	1603375926	30	28	58	27
Thu Oct 22 15:12:06 2020	1603375926	27	31	58	29
Thu Oct 22 15:12:06 2020	1603375926	31	28	58	26
Thu Oct 22 15:12:09 2020	1603375929	29	30	58	28
Thu Oct 22 15:12:04 2020	1603375924	30	29	58	27
Thu Oct 22 15:12:06 2020	1603375926	28	30	58	29
Thu Oct 22 15:12:06 2020	1603375926	28	30	58	30
Thu Oct 22 15:12:05 2020	1603375925	38	20	58	20
Thu Oct 22 15:12:08 2020	1603375928	30	28	58	27
Thu Oct 22 15:12:05 2020	1603375925	26	32	58	28
Thu Oct 22 15:12:08 2020	1603375928	29	29	58	29
Thu Oct 22 15:12:06 2020	1603375926	30	29	58	27
Thu Oct 22 15:12:08 2020	1603375928	28	30	58	28
Thu Oct 22 15:12:05 2020	1603375925	30	28	58	27
Thu Oct 22 15:12:07 2020	1603375927	29	30	58	26
Thu Oct 22 15:12:04 2020	1603375924	30	28	58	28
Thu Oct 22 15:12:10 2020	1603375930	29	30	58	29
Thu Oct 22 15:12:07 2020	1603375927	29	29	58	27
Thu Oct 22 15:12:08 2020	1603375928	30	29	59	28
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	28
Thu Oct 22 15:12:07 2020	1603375927	29	29	59	27
Thu Oct 22 15:12:07 2020	1603375927	29	30	59	27
Thu Oct 22 15:12:05 2020	1603375925	27	31	59	29
Thu Oct 22 15:12:11 2020	1603375931	29	29	59	27
Thu Oct 22 15:12:05 2020	1603375925	27	32	59	30
Thu Oct 22 15:12:06 2020	1603375926	29	29	59	28
Thu Oct 22 15:12:09 2020	1603375929	29	29	59	28
Thu Oct 22 15:12:06 2020	1603375926	28	31	59	29
Thu Oct 22 15:12:04 2020	1603375924	29	30	59	29
Thu Oct 22 15:12:08 2020	1603375928	28	31	59	28
Thu Oct 22 15:12:08 2020	1603375928	29	30	59	27
Thu Oct 22 15:12:08 2020	1603375928	29	30	59	30
Thu Oct 22 15:12:05 2020	1603375925	31	28	59	26
Thu Oct 22 15:12:06 2020	1603375926	29	29	59	28
Thu Oct 22 15:12:07 2020	1603375927	30	29	59	28
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	29
Thu Oct 22 15:12:08 2020	1603375928	30	29	59	28
Thu Oct 22 15:12:06 2020	1603375926	30	29	59	27
Thu Oct 22 15:12:05 2020	1603375925	30	29	59	28
Thu Oct 22 15:12:07 2020	1603375927	31	28	59	27
Thu Oct 22 15:12:06 2020	1603375926	27	32	59	30
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	30
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	28
Thu Oct 22 15:12:10 2020	1603375930	28	31	59	30
Thu Oct 22 15:12:10 2020	1603375930	29	30	59	29
Thu Oct 22 15:12:04 2020	1603375924	29	30	59	28
Thu Oct 22 15:12:05 2020	1603375925	28	31	59	29
Thu Oct 22 15:12:09 2020	1603375929	30	29	59	28
Thu Oct 22 15:12:07 2020	1603375927	28	31	59	31
Thu Oct 22 15:12:04 2020	1603375924	27	32	59	32
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	28
Thu Oct 22 15:12:09 2020	1603375929	30	29	59	27
Thu Oct 22 15:12:11 2020	1603375931	30	29	59	27
Thu Oct 22 15:12:08 2020	1603375928	24	35	59	33
Thu Oct 22 15:12:04 2020	1603375924	28	31	59	28
Thu Oct 22 15:12:06 2020	1603375926	30	29	59	28
Thu Oct 22 15:12:10 2020	1603375930	29	30	59	29
Thu Oct 22 15:12:07 2020	1603375927	29	30	59	29
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	27
Thu Oct 22 15:12:07 2020	1603375927	30	29	59	27
Thu Oct 22 15:12:07 2020	1603375927	30	30	59	29
Thu Oct 22 15:12:08 2020	1603375928	28	31	59	29
Thu Oct 22 15:12:05 2020	1603375925	29	30	59	28
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	28
Thu Oct 22 15:12:09 2020	1603375929	29	30	59	29
Thu Oct 22 15:12:10 2020	1603375930	30	29	59	27
Thu Oct 22 15:12:06 2020	1603375926	27	32	59	29
Thu Oct 22 15:12:08 2020	1603375928	29	30	59	29
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	28
Thu Oct 22 15:12:10 2020	1603375930	30	29	59	28
Thu Oct 22 15:12:10 2020	1603375930	29	30	59	29
Thu Oct 22 15:12:11 2020	1603375931	30	30	59	29
Thu Oct 22 15:12:06 2020	1603375926	28	31	59	30
Thu Oct 22 15:12:10 2020	1603375930	30	30	59	27
Thu Oct 22 15:12:09 2020	1603375929	30	29	59	28
Thu Oct 22 15:12:10 2020	1603375930	30	29	59	28
Thu Oct 22 15:12:09 2020	1603375929	29	30	59	27
Thu Oct 22 15:12:06 2020	1603375926	28	31	59	31
Thu Oct 22 15:12:07 2020	1603375927	31	28	59	26
Thu Oct 22 15:12:06 2020	1603375926	28	31	59	28
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	30
Thu Oct 22 15:12:07 2020	1603375927	26	33	59	32
Thu Oct 22 15:12:05 2020	1603375925	27	33	59	30
Thu Oct 22 15:12:08 2020	1603375928	30	29	59	28
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	28
Thu Oct 22 15:12:08 2020	1603375928	30	29	59	28
Thu Oct 22 15:12:06 2020	1603375926	30	29	59	28
Thu Oct 22 15:12:07 2020	1603375927	27	33	59	31
Thu Oct 22 15:12:06 2020	1603375926	29	31	59	29
Thu Oct 22 15:12:05 2020	1603375925	29	30	59	29
Thu Oct 22 15:12:05 2020	1603375925	28	31	59	30
Thu Oct 22 15:12:07 2020	1603375927	29	31	59	30
Thu Oct 22 15:12:10 2020	1603375930	31	28	59	26
Thu Oct 22 15:12:06 2020	1603375926	29	30	59	29
Thu Oct 22 15:12:07 2020	1603375927	29	31	59	28
Thu Oct 22 15:12:06 2020	1603375926	28	32	60	32
Thu Oct 22 15:12:08 2020	1603375928	30	30	60	29
Thu Oct 22 15:12:07 2020	1603375927	29	30	60	30
Thu Oct 22 15:12:07 2020	1603375927	31	29	60	28
Thu Oct 22 15:12:05 2020	1603375925	30	30	60	28
Thu Oct 22 15:12:05 2020	1603375925	28	31	60	29
Thu Oct 22 15:12:06 2020	1603375926	29	31	60	28
Thu Oct 22 15:12:08 2020	1603375928	29	30	60	28
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	29
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	30
Thu Oct 22 15:12:09 2020	1603375929	28	31	60	31
Thu Oct 22 15:12:07 2020	1603375927	31	29	60	28
Thu Oct 22 15:12:06 2020	1603375926	28	31	60	28
Thu Oct 22 15:12:06 2020	1603375926	29	30	60	27
Thu Oct 22 15:12:10 2020	1603375930	31	29	60	28
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	31
Thu Oct 22 15:12:07 2020	1603375927	29	30	60	29
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	30
Thu Oct 22 15:12:08 2020	1603375928	30	30	60	29
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	29
Thu Oct 22 15:12:05 2020	1603375925	28	31	60	31
Thu Oct 22 15:12:09 2020	1603375929	30	30	60	30
Thu Oct 22 15:12:09 2020	1603375929	31	29	60	27
Thu Oct 22 15:12:05 2020	1603375925	30	30	60	28
Thu Oct 22 15:12:04 2020	1603375924	30	30	60	30
Thu Oct 22 15:12:10 2020	1603375930	30	30	60	28
Thu Oct 22 15:12:07 2020	1603375927	27	33	60	32
Thu Oct 22 15:12:04 2020	1603375924	30	30	60	29
Thu Oct 22 15:12:04 2020	1603375924	28	32	60	29
Thu Oct 22 15:12:10 2020	1603375930	30	30	60	28
Thu Oct 22 15:12:10 2020	1603375930	29	31	60	29
Thu Oct 22 15:12:07 2020	1603375927	29	30	60	28
Thu Oct 22 15:12:10 2020	1603375930	31	29	60	28
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	27
Thu Oct 22 15:12:05 2020	1603375925	30	30	60	29
Thu Oct 22 15:12:09 2020	1603375929	31	29	60	28
Thu Oct 22 15:12:04 2020	1603375924	28	32	60	29
Thu Oct 22 15:12:04 2020	1603375924	29	31	60	30
Thu Oct 22 15:12:04 2020	1603375924	31	29	60	29
Thu Oct 22 15:12:11 2020	1603375931	30	30	60	29
Thu Oct 22 15:12:07 2020	1603375927	31	29	60	28
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	29
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	30
Thu Oct 22 15:12:05 2020	1603375925	28	32	60	31
Thu Oct 22 15:12:05 2020	1603375925	36	24	60	23
Thu Oct 22 15:12:05 2020	1603375925	29	31	60	29
Thu Oct 22 15:12:06 2020	1603375926	29	32	60	30
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	27
Thu Oct 22 15:12:06 2020	1603375926	28	32	60	32
Thu Oct 22 15:12:08 2020	1603375928	30	31	60	29
Thu Oct 22 15:12:05 2020	1603375925	30	30	60	29
Thu Oct 22 15:12:07 2020	1603375927	29	31	60	30
Thu Oct 22 15:12:09 2020	1603375929	31	30	60	28
Thu Oct 22 15:12:04 2020	1603375924	31	29	60	27
Thu Oct 22 15:12:06 2020	1603375926	28	32	60	30
Thu Oct 22 15:12:04 2020	1603375924	31	29	60	28
Thu Oct 22 15:12:09 2020	1603375929	30	30	60	29
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	30
Thu Oct 22 15:12:08 2020	1603375928	30	30	60	28
Thu Oct 22 15:12:07 2020	1603375927	30	31	60	28
Thu Oct 22 15:12:10 2020	1603375930	30	31	60	30
Thu Oct 22 15:12:06 2020	1603375926	29	31	60	29
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	27
Thu Oct 22 15:12:07 2020	1603375927	29	31	60	30
Thu Oct 22 15:12:06 2020	1603375926	29	31	60	31
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	29
Thu Oct 22 15:12:06 2020	1603375926	33	28	60	25
Thu Oct 22 15:12:06 2020	1603375926	32	28	60	27
Thu Oct 22 15:12:05 2020	1603375925	29	32	60	31
Thu Oct 22 15:12:05 2020	1603375925	28	32	60	30
Thu Oct 22 15:12:07 2020	1603375927	29	31	60	29
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	29
Thu Oct 22 15:12:08 2020	1603375928	30	31	60	30
Thu Oct 22 15:12:06 2020	1603375926	29	31	60	31
Thu Oct 22 15:12:05 2020	1603375925	31	30	60	28
Thu Oct 22 15:12:06 2020	1603375926	30	30	60	29
Thu Oct 22 15:12:06 2020	1603375926	29	31	60	28
Thu Oct 22 15:12:06 2020	1603375926	31	29	60	28
Thu Oct 22 15:12:10 2020	1603375930	30	31	60	29
Thu Oct 22 15:12:10 2020	1603375930	30	31	60	30
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	30
Thu Oct 22 15:12:04 2020	1603375924	29	32	60	29
Thu Oct 22 15:12:11 2020	1603375931	30	31	60	30
Thu Oct 22 15:12:11 2020	1603375931	29	32	60	29
Thu Oct 22 15:12:07 2020	1603375927	30	31	60	30
Thu Oct 22 15:12:08 2020	1603375928	30	30	60	29
Thu Oct 22 15:12:07 2020	1603375927	29	32	60	30
Thu Oct 22 15:12:10 2020	1603375930	31	29	60	27
Thu Oct 22 15:12:07 2020	1603375927	28	33	60	31
Thu Oct 22 15:12:08 2020	1603375928	29	31	60	31
Thu Oct 22 15:12:08 2020	1603375928	33	28	60	26
Thu Oct 22 15:12:04 2020	1603375924	29	31	60	30
Thu Oct 22 15:12:07 2020	1603375927	31	29	61	28
Thu Oct 22 15:12:09 2020	1603375929	30	31	61	29
Thu Oct 22 15:12:11 2020	1603375931	32	28	61	26
Thu Oct 22 15:12:06 2020	1603375926	31	29	61	28
Thu Oct 22 15:12:07 2020	1603375927	30	31	61	30
Thu Oct 22 15:12:08 2020	1603375928	30	31	61	29
Thu Oct 22 15:12:14 2020	1603375934	32	29	61	27
Thu Oct 22 15:12:05 2020	1603375925	31	29	61	28
Thu Oct 22 15:12:08 2020	1603375928	29	31	61	30
Thu Oct 22 15:12:08 2020	1603375928	31	30	61	30
Thu Oct 22 15:12:05 2020	1603375925	31	29	61	28
Thu Oct 22 15:12:11 2020	1603375931	30	30	61	30
Thu Oct 22 15:12:06 2020	1603375926	32	28	61	26
Thu Oct 22 15:12:10 2020	1603375930	29	32	61	31
Thu Oct 22 15:12:07 2020	1603375927	31	30	61	29
Thu Oct 22 15:12:06 2020	1603375926	31	30	61	28
Thu Oct 22 15:12:05 2020	1603375925	38	23	61	22
Thu Oct 22 15:12:05 2020	1603375925	38	23	61	22
Thu Oct 22 15:12:05 2020	1603375925	29	32	61	30
Thu Oct 22 15:12:10 2020	1603375930	28	33	61	31
Thu Oct 22 15:12:04 2020	1603375924	30	31	61	30
Thu Oct 22 15:12:06 2020	1603375926	29	31	61	31
Thu Oct 22 15:12:09 2020	1603375929	31	30	61	29
Thu Oct 22 15:12:09 2020	1603375929	29	32	61	31
Thu Oct 22 15:12:06 2020	1603375926	35	26	61	26
Thu Oct 22 15:12:10 2020	1603375930	31	30	61	30
Thu Oct 22 15:12:05 2020	1603375925	28	33	61	30
Thu Oct 22 15:12:07 2020	1603375927	28	33	61	32
Thu Oct 22 15:12:06 2020	1603375926	28	33	61	32
Thu Oct 22 15:12:09 2020	1603375929	31	30	61	30
Thu Oct 22 15:12:05 2020	1603375925	30	31	61	29
Thu Oct 22 15:12:05 2020	1603375925	38	23	61	20
Thu Oct 22 15:12:10 2020	1603375930	31	30	61	29
Thu Oct 22 15:12:10 2020	1603375930	30	31	61	29
Thu Oct 22 15:12:05 2020	1603375925	29	31	61	29
Thu Oct 22 15:12:06 2020	1603375926	28	32	61	31
Thu Oct 22 15:12:09 2020	1603375929	31	30	61	28
Thu Oct 22 15:12:08 2020	1603375928	29	32	61	29
Thu Oct 22 15:12:05 2020	1603375925	29	32	61	31
Thu Oct 22 15:12:06 2020	1603375926	31	30	61	28
Thu Oct 22 15:12:09 2020	1603375929	29	33	61	30
Thu Oct 22 15:12:06 2020	1603375926	31	30	61	30
Thu Oct 22 15:12:05 2020	1603375925	31	31	61	28
Thu Oct 22 15:12:06 2020	1603375926	30	31	61	28
Thu Oct 22 15:12:10 2020	1603375930	30	31	61	30
Thu Oct 22 15:12:06 2020	1603375926	29	32	61	31
Thu Oct 22 15:12:06 2020	1603375926	31	30	61	30
Thu Oct 22 15:12:08 2020	1603375928	31	31	61	28
Thu Oct 22 15:12:06 2020	1603375926	27	35	61	32
Thu Oct 22 15:12:08 2020	1603375928	28	34	61	31
Thu Oct 22 15:12:09 2020	1603375929	31	30	61	28
Thu Oct 22 15:12:05 2020	1603375925	30	32	61	30
Thu Oct 22 15:12:14 2020	1603375934	33	28	61	27
Thu Oct 22 15:12:10 2020	1603375930	26	35	61	33
Thu Oct 22 15:12:06 2020	1603375926	30	31	61	28
Thu Oct 22 15:12:08 2020	1603375928	31	31	61	28
Thu Oct 22 15:12:14 2020	1603375934	29	32	61	31
Thu Oct 22 15:12:08 2020	1603375928	28	33	61	30
Thu Oct 22 15:12:05 2020	1603375925	38	23	61	21
Thu Oct 22 15:12:09 2020	1603375929	29	33	61	30
Thu Oct 22 15:12:04 2020	1603375924	29	32	61	30
Thu Oct 22 15:12:07 2020	1603375927	31	30	61	28
Thu Oct 22 15:12:10 2020	1603375930	29	32	61	29
Thu Oct 22 15:12:07 2020	1603375927	30	31	61	31
Thu Oct 22 15:12:10 2020	1603375930	31	30	61	29
Thu Oct 22 15:12:06 2020	1603375926	30	31	61	29
Thu Oct 22 15:12:10 2020	1603375930	30	32	61	29
Thu Oct 22 15:12:06 2020	1603375926	31	31	61	29
Thu Oct 22 15:12:06 2020	1603375926	28	33	61	31
Thu Oct 22 15:12:10 2020	1603375930	31	30	61	28
Thu Oct 22 15:12:06 2020	1603375926	31	31	61	30
Thu Oct 22 15:12:10 2020	1603375930	31	31	61	29
Thu Oct 22 15:12:06 2020	1603375926	30	31	61	31
Thu Oct 22 15:12:10 2020	1603375930	31	31	61	29
Thu Oct 22 15:12:05 2020	1603375925	31	30	61	28
Thu Oct 22 15:12:08 2020	1603375928	26	35	61	32
Thu Oct 22 15:12:10 2020	1603375930	29	33	61	30
Thu Oct 22 15:12:05 2020	1603375925	38	24	61	23
Thu Oct 22 15:12:08 2020	1603375928	28	33	61	32
Thu Oct 22 15:12:08 2020	1603375928	30	31	61	30
Thu Oct 22 15:12:06 2020	1603375926	29	32	61	30
Thu Oct 22 15:12:06 2020	1603375926	31	30	61	29
Thu Oct 22 15:12:06 2020	1603375926	27	35	62	32
Thu Oct 22 15:12:11 2020	1603375931	31	31	62	30
Thu Oct 22 15:12:06 2020	1603375926	30	32	62	30
Thu Oct 22 15:12:11 2020	1603375931	30	31	62	30
Thu Oct 22 15:12:07 2020	1603375927	31	31	62	29
Thu Oct 22 15:12:08 2020	1603375928	28	33	62	32
Thu Oct 22 15:12:09 2020	1603375929	29	33	62	33
Thu Oct 22 15:12:06 2020	1603375926	33	28	62	25
Thu Oct 22 15:12:08 2020	1603375928	30	31	62	31
Thu Oct 22 15:12:05 2020	1603375925	38	24	62	22
Thu Oct 22 15:12:09 2020	1603375929	30	31	62	30
Thu Oct 22 15:12:06 2020	1603375926	35	27	62	26
Thu Oct 22 15:12:07 2020	1603375927	32	29	62	28
Thu Oct 22 15:12:06 2020	1603375926	29	32	62	29
Thu Oct 22 15:12:10 2020	1603375930	30	31	62	29
Thu Oct 22 15:12:07 2020	1603375927	31	30	62	29
Thu Oct 22 15:12:06 2020	1603375926	30	32	62	30
Thu Oct 22 15:12:06 2020	1603375926	30	32	62	30
Thu Oct 22 15:12:07 2020	1603375927	29	32	62	31
Thu Oct 22 15:12:08 2020	1603375928	29	33	62	29
Thu Oct 22 15:12:08 2020	1603375928	30	32	62	29
Thu Oct 22 15:12:07 2020	1603375927	32	30	62	28
Thu Oct 22 15:12:07 2020	1603375927	30	32	62	30
Thu Oct 22 15:12:09 2020	1603375929	29	32	62	31
Thu Oct 22 15:12:06 2020	1603375926	30	31	62	30
Thu Oct 22 15:12:05 2020	1603375925	27	34	62	31
Thu Oct 22 15:12:07 2020	1603375927	29	33	62	32
Thu Oct 22 15:12:08 2020	1603375928	30	32	62	29
Thu Oct 22 15:12:07 2020	1603375927	31	31	62	29
Thu Oct 22 15:12:08 2020	1603375928	33	29	62	29
Thu Oct 22 15:12:05 2020	1603375925	30	32	62	29
Thu Oct 22 15:12:06 2020	1603375926	31	31	62	29
Thu Oct 22 15:12:07 2020	1603375927	31	31	62	27
Thu Oct 22 15:12:14 2020	1603375934	30	32	62	32
Thu Oct 22 15:12:14 2020	1603375934	31	31	62	31
Thu Oct 22 15:12:06 2020	1603375926	28	34	62	33
Thu Oct 22 15:12:07 2020	1603375927	31	31	62	28
Thu Oct 22 15:12:04 2020	1603375924	30	32	62	30
Thu Oct 22 15:12:07 2020	1603375927	31	31	62	29
Thu Oct 22 15:12:06 2020	1603375926	35	27	62	26
Thu Oct 22 15:12:07 2020	1603375927	29	33	62	30
Thu Oct 22 15:12:05 2020	1603375925	28	34	62	32
Thu Oct 22 15:12:09 2020	1603375929	30	33	62	30
Thu Oct 22 15:12:08 2020	1603375928	31	31	62	30
Thu Oct 22 15:12:05 2020	1603375925	38	24	62	23
Thu Oct 22 15:12:10 2020	1603375930	32	30	62	30
Thu Oct 22 15:12:07 2020	1603375927	33	29	62	27
Thu Oct 22 15:12:13 2020	1603375933	33	29	62	29
Thu Oct 22 15:12:08 2020	1603375928	32	30	62	29
Thu Oct 22 15:12:06 2020	1603375926	26	36	62	33
Thu Oct 22 15:12:04 2020	1603375924	30	33	62	30
Thu Oct 22 15:12:06 2020	1603375926	30	32	62	30
Thu Oct 22 15:12:06 2020	1603375926	32	30	62	29
Thu Oct 22 15:12:07 2020	1603375927	30	33	62	29
Thu Oct 22 15:12:06 2020	1603375926	30	33	62	31
